uniqid_huc10,chlor_high1992_huc10,chlor_high1997_huc10,chlor_high2002_huc10,chlor_high2007_huc10,chlor_high2012_huc10,chlor_low1992_huc10,chlor_low1997_huc10,chlor_low2002_huc10,chlor_low2007_huc10,chlor_low2012_huc10
14266,1.3625,0.3635,0.4689,0.8279,0.5528,1.2564,0.2330,0.4157,0.7975,0.5357
14267,0.0756,0.0386,0.0278,0.0870,0.0796,0.0100,0.0005,0.0048,0.0178,0.0157
14268,0.0030,0.0034,0.0033,0.0063,0.0144,0.0000,0.0000,0.0002,0.0001,0.0061
14269,0.7428,0.2335,0.5760,1.3969,0.4479,0.6390,0.0093,0.3281,1.1703,0.2172
14270,0.0153,0.0070,0.0016,0.0135,0.0060,0.0016,0.0000,0.0000,0.0000,0.0013
14271,0.0054,0.0057,0.0149,0.0053,0.0071,0.0000,0.0000,0.0000,0.0000,0.0001
14272,0.0040,0.0046,0.0039,0.0074,0.0201,0.0000,0.0000,0.0002,0.0002,0.0085
14273,0.4243,0.1534,0.6300,0.4444,2.1045,0.1722,0.0466,0.5278,0.3330,1.6508
14274,0.0075,0.0114,0.0073,0.0073,0.0022,0.0024,0.0076,0.0061,0.0029,0.0001
14275,0.0604,0.0045,0.0061,0.0111,0.0144,0.0528,0.0014,0.0055,0.0034,0.0092
14276,0.1159,0.0177,0.1734,0.1063,0.7628,0.0768,0.0086,0.1645,0.0809,0.6292
14277,0.0003,0.0003,0.0002,0.0007,0.0015,0.0001,0.0000,0.0001,0.0000,0.0015
14278,0.0668,0.0540,0.2718,0.1475,2.1775,0.0354,0.0000,0.0000,0.0204,2.1193
14279,2.3894,0.6376,0.7886,1.3924,0.9523,2.2034,0.4087,0.6990,1.3411,0.9227
14280,0.0276,0.0205,0.0569,0.0250,0.2409,0.0039,0.0005,0.0014,0.0020,0.2151
14281,0.0540,0.0853,0.1825,0.0806,0.1125,0.0152,0.0014,0.1777,0.0008,0.0020
14282,0.1574,0.0240,0.1989,0.1219,0.8846,0.1042,0.0116,0.1880,0.0925,0.7305
14283,0.0025,0.0019,0.0026,0.0035,0.0050,0.0000,0.0000,0.0002,0.0000,0.0000
14284,0.0022,0.0026,0.0027,0.0052,0.0126,0.0000,0.0000,0.0002,0.0001,0.0053
14285,0.0510,0.1264,0.0626,0.0687,0.1696,0.0035,0.0043,0.0013,0.0047,0.0138
14286,0.0011,0.0012,0.0008,0.0019,0.0013,0.0004,0.0003,0.0006,0.0005,0.0014
14287,1.0926,0.3182,0.6499,2.4968,0.5837,0.9465,0.0176,0.3255,2.2816,0.3363
14288,0.0044,0.0023,0.0016,0.0066,0.0048,0.0006,0.0000,0.0000,0.0000,0.0006
14289,0.0005,0.0006,0.0011,0.0012,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000
14290,0.0201,0.0238,0.0405,0.0276,0.0297,0.0004,0.0069,0.0114,0.0000,0.0002
14291,0.0622,0.0466,0.0256,0.0581,0.0863,0.0141,0.0000,0.0000,0.0000,0.0023
14292,0.0295,0.0128,0.0121,0.0261,0.0348,0.0142,0.0020,0.0076,0.0053,0.0146
14293,0.0025,0.0022,0.0014,0.0043,0.0119,0.0003,0.0001,0.0003,0.0002,0.0068
14294,2.3856,0.7802,2.7897,1.8966,3.5726,1.9314,0.5935,2.3537,1.7422,3.2374
14295,0.1041,0.0842,0.3991,0.2166,3.1548,0.0552,0.0000,0.0000,0.0300,3.0704
14296,0.0193,0.0202,0.0185,0.0266,0.0514,0.0018,0.0005,0.0148,0.0003,0.0137
14297,0.9640,0.2574,0.2733,0.4421,0.5524,0.6666,0.1536,0.2358,0.1027,0.4013
14298,0.0348,0.0911,0.0694,0.0688,0.1294,0.0052,0.0139,0.0041,0.0087,0.0115
14299,0.0001,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
14300,0.1000,0.0740,0.1935,0.0849,0.7974,0.0140,0.0017,0.0049,0.0069,0.7123
14301,1.7064,0.7551,3.2157,5.2691,1.0328,1.1869,0.4436,1.7802,5.0480,0.7496
14302,1.6531,0.7004,2.8427,4.8014,0.9953,1.1898,0.3697,1.5767,4.5468,0.6887
14303,0.6051,0.0923,0.7492,0.4592,3.2070,0.4008,0.0446,0.7107,0.3495,2.6452
14304,0.0001,0.0001,0.0002,0.0004,0.0027,0.0000,0.0000,0.0000,0.0001,0.0024
14305,0.0133,0.0130,0.0116,0.0149,0.0290,0.0008,0.0000,0.0098,0.0010,0.0004
14306,1.1479,0.4202,0.4449,0.7105,0.8904,0.6815,0.2616,0.3817,0.1606,0.6537
14307,0.0035,0.0040,0.0035,0.0069,0.0162,0.0001,0.0000,0.0002,0.0002,0.0071
14308,0.0224,0.0147,0.0181,0.0284,0.0318,0.0027,0.0004,0.0162,0.0005,0.0007
14309,0.0038,0.0055,0.0037,0.0038,0.0011,0.0012,0.0037,0.0032,0.0015,0.0000
14310,0.0065,0.0060,0.0034,0.0109,0.0280,0.0013,0.0005,0.0011,0.0006,0.0212
14311,0.7068,0.1998,1.3250,0.5445,2.4135,0.5576,0.1577,1.1436,0.4552,2.1915
14312,0.0308,0.0275,0.0332,0.0687,0.3562,0.0060,0.0002,0.0023,0.0085,0.2786
14313,0.0048,0.0043,0.0027,0.0083,0.0232,0.0006,0.0001,0.0006,0.0004,0.0132
14314,0.0014,0.0014,0.0003,0.0020,0.0012,0.0000,0.0000,0.0000,0.0000,0.0014
14315,0.0342,0.0317,0.0362,0.0626,0.3173,0.0057,0.0002,0.0009,0.0073,0.2653
14316,0.1062,0.0376,0.0707,0.1331,0.8569,0.0327,0.0018,0.0457,0.0215,0.2364
14317,0.0020,0.0017,0.0016,0.0026,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000
14318,0.0013,0.0013,0.0020,0.0019,0.0020,0.0001,0.0002,0.0004,0.0001,0.0007
14319,0.0001,0.0001,0.0004,0.0003,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000
14320,0.0099,0.0073,0.0085,0.0063,0.0205,0.0006,0.0000,0.0002,0.0001,0.0140
14321,0.0000,0.0000,0.0000,0.0001,0.0003,0.0000,0.0000,0.0000,0.0000,0.0003
14322,0.4796,0.2118,0.8033,0.3640,3.0376,0.1133,0.0573,0.5701,0.2065,2.4771
14323,0.0736,0.0278,0.0168,0.0492,0.0901,0.0069,0.0009,0.0152,0.0453,0.0118
14324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14325,1.6962,0.4622,1.2407,5.2178,0.9289,1.4054,0.0428,0.6816,4.9215,0.5733
14326,0.0771,0.0438,0.1428,0.0639,0.5664,0.0151,0.0059,0.0582,0.0228,0.4817
14327,0.0065,0.0062,0.0029,0.0096,0.0222,0.0018,0.0009,0.0013,0.0005,0.0223
14328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14330,0.0938,0.0248,0.0380,0.0606,0.0961,0.0532,0.0087,0.0356,0.0190,0.0675
14331,0.0038,0.0037,0.0018,0.0061,0.0140,0.0010,0.0006,0.0008,0.0003,0.0141
14332,0.0504,0.0705,0.0804,0.0956,0.1334,0.0003,0.0013,0.0039,0.0042,0.0005
14333,1.0625,0.3121,0.4163,1.1336,0.5273,0.9699,0.1223,0.2466,1.0350,0.4228
14334,0.0066,0.0093,0.0052,0.0158,0.0021,0.0004,0.0004,0.0000,0.0003,0.0005
14335,0.0104,0.0071,0.0058,0.0106,0.0204,0.0010,0.0002,0.0047,0.0036,0.0052
14336,3.0523,0.9473,3.3110,1.1116,5.1388,2.5123,0.8087,3.0938,0.9990,4.7640
14337,0.0318,0.0145,0.0307,0.0134,0.0293,0.0001,0.0001,0.0079,0.0077,0.0201
14338,0.1063,0.3315,0.4292,0.2433,0.7755,0.0769,0.0187,0.0268,0.2408,0.5002
14339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14340,0.0006,0.0007,0.0001,0.0001,0.0008,0.0002,0.0003,0.0001,0.0000,0.0000
14341,0.0115,0.0026,0.0012,0.0013,0.0011,0.0064,0.0000,0.0000,0.0013,0.0006
14342,0.0344,0.0557,0.0931,0.0388,0.1410,0.0069,0.0028,0.0129,0.0316,0.0964
14343,0.0003,0.0002,0.0000,0.0000,0.0012,0.0000,0.0000,0.0000,0.0000,0.0012
14344,0.0002,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
14345,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
14346,0.5028,0.1445,0.1025,0.0504,0.0989,0.3149,0.0000,0.0000,0.0504,0.0780
14347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14348,0.0525,0.2347,0.3548,0.1911,0.6217,0.0415,0.0036,0.0063,0.1892,0.3918
14349,0.1040,0.2524,0.2969,0.1494,0.4405,0.0837,0.0315,0.0433,0.1478,0.2698
14350,0.0050,0.0013,0.0036,0.0016,0.0040,0.0000,0.0000,0.0012,0.0009,0.0028
14351,0.0352,0.0381,0.0516,0.0391,0.1140,0.0143,0.0072,0.0116,0.0378,0.0821
14352,0.0510,0.0864,0.1275,0.0722,0.3062,0.0288,0.0099,0.0105,0.0696,0.2237
14353,0.5133,0.1233,0.0678,0.0365,0.0875,0.4304,0.0000,0.0000,0.0365,0.0629
14354,0.0668,0.0213,0.0120,0.0045,0.0462,0.0018,0.0008,0.0060,0.0008,0.0033
14355,0.0493,0.0515,0.0599,0.0371,0.1174,0.0310,0.0143,0.0163,0.0359,0.0897
14356,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001
14357,0.0006,0.0004,0.0000,0.0001,0.0021,0.0000,0.0000,0.0000,0.0001,0.0021
14358,0.0380,0.0280,0.0632,0.0198,0.0640,0.0004,0.0001,0.0038,0.0040,0.0404
14359,1.5381,2.7722,0.3631,0.3231,1.0189,1.5350,2.5041,0.2165,0.2235,0.4260
14360,0.0099,0.0032,0.0017,0.0006,0.0063,0.0003,0.0001,0.0009,0.0001,0.0005
14361,0.0006,0.0001,0.0002,0.0001,0.0003,0.0006,0.0001,0.0001,0.0001,0.0003
14362,0.8062,1.4539,0.1935,0.1722,0.5510,0.8046,1.3134,0.1154,0.1191,0.2305
14363,2.0276,3.6674,0.5428,0.4637,1.4835,2.0133,3.2551,0.2941,0.3345,0.6569
14364,0.0077,0.0050,0.0006,0.0009,0.0271,0.0000,0.0000,0.0000,0.0009,0.0267
14365,0.0286,0.0062,0.0104,0.0037,0.0161,0.0271,0.0000,0.0000,0.0037,0.0115
14366,1.3426,2.4210,0.3212,0.2859,0.9340,1.3398,2.1870,0.1916,0.1978,0.3907
14367,0.0752,0.0168,0.0310,0.0128,0.0451,0.0697,0.0000,0.0000,0.0128,0.0331
14368,0.0337,0.0075,0.0132,0.0055,0.0194,0.0314,0.0002,0.0002,0.0055,0.0143
14369,0.0340,0.1441,0.2397,0.1239,0.4050,0.0242,0.0032,0.0056,0.1236,0.2632
14370,0.0037,0.0008,0.0013,0.0005,0.0018,0.0034,0.0000,0.0000,0.0005,0.0013
14371,0.0060,0.0010,0.0015,0.0009,0.0031,0.0060,0.0011,0.0010,0.0009,0.0026
14372,0.0020,0.0013,0.0002,0.0003,0.0078,0.0000,0.0000,0.0000,0.0003,0.0077
14373,0.4150,1.0625,1.3708,0.6341,2.0548,0.3894,0.1514,0.2096,0.6315,1.2217
14374,0.0008,0.0001,0.0002,0.0001,0.0004,0.0008,0.0001,0.0001,0.0001,0.0003
14375,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
14376,0.0312,0.0112,0.0089,0.0040,0.0065,0.0159,0.0000,0.0000,0.0040,0.0047
14377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14378,0.5540,0.1909,0.1027,0.0512,0.3990,0.2624,0.0331,0.0298,0.0056,0.0295
14379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14380,0.0330,0.1400,0.2370,0.1225,0.3972,0.0235,0.0031,0.0056,0.1222,0.2581
14381,0.0753,0.0290,0.0249,0.0117,0.0678,0.0015,0.0045,0.0127,0.0051,0.0011
14382,1.3601,0.5106,0.2641,0.1672,1.0829,1.3519,0.1583,0.0167,0.0135,0.0818
14383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14384,0.0129,0.0022,0.0033,0.0020,0.0068,0.0129,0.0024,0.0022,0.0020,0.0057
14385,0.0647,0.0239,0.0177,0.0089,0.0130,0.0371,0.0000,0.0000,0.0089,0.0096
14386,0.1272,0.0265,0.0553,0.0212,0.0675,0.1185,0.0000,0.0000,0.0212,0.0482
14387,0.1096,0.0352,0.0229,0.0107,0.0234,0.0619,0.0000,0.0000,0.0107,0.0177
14388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14389,0.0264,0.0455,0.0678,0.0382,0.1626,0.0148,0.0050,0.0053,0.0368,0.1187
14390,0.0002,0.0001,0.0001,0.0000,0.0001,0.0002,0.0000,0.0000,0.0000,0.0001
14391,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
14392,0.0091,0.0060,0.0019,0.0057,0.0057,0.0000,0.0000,0.0000,0.0057,0.0053
14393,0.0001,0.0001,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0003
14394,0.0413,0.0119,0.0259,0.0138,0.0289,0.0002,0.0001,0.0094,0.0088,0.0201
14395,0.4849,0.1054,0.1851,0.0660,0.2379,0.3581,0.0000,0.0000,0.0660,0.1743
14396,0.1196,0.0449,0.0233,0.0147,0.0943,0.1191,0.0139,0.0015,0.0012,0.0071
14397,0.0002,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000
14398,0.0026,0.0017,0.0002,0.0003,0.0095,0.0000,0.0000,0.0000,0.0003,0.0094
14399,0.0003,0.0001,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
14400,0.4114,0.1504,0.0827,0.0489,0.3373,0.3401,0.0404,0.0111,0.0043,0.0253
14401,0.3806,0.0838,0.0933,0.0517,0.1065,0.2659,0.0000,0.0000,0.0517,0.0735
14402,1.6137,0.5132,0.2820,0.1047,1.0533,0.0434,0.0181,0.1422,0.0163,0.0761
14403,0.0008,0.0003,0.0001,0.0001,0.0005,0.0002,0.0000,0.0001,0.0000,0.0000
14404,0.0097,0.0064,0.0014,0.0037,0.0182,0.0000,0.0000,0.0000,0.0037,0.0178
14405,0.1304,0.0297,0.0136,0.0144,0.0120,0.0724,0.0000,0.0000,0.0144,0.0071
14406,0.0005,0.0001,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000
14407,0.4950,0.1922,0.1539,0.0732,0.4222,0.0098,0.0310,0.0792,0.0327,0.0058
14408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14409,0.0685,0.0153,0.0289,0.0120,0.0420,0.0634,0.0000,0.0000,0.0120,0.0309
14410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14411,0.6696,0.1642,0.1316,0.0686,0.1328,0.4279,0.0000,0.0000,0.0686,0.1053
14412,0.1447,0.0460,0.0256,0.0095,0.0934,0.0039,0.0016,0.0129,0.0015,0.0067
14413,0.0232,0.0831,0.0988,0.0658,0.1587,0.0140,0.0028,0.0071,0.0643,0.1008
14414,0.1312,0.0434,0.0788,0.0466,0.0935,0.0001,0.0001,0.0290,0.0299,0.0654
14415,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000,0.0006
14416,0.4559,0.8103,0.5170,0.2466,0.7835,0.4462,0.4840,0.0961,0.2204,0.4284
14417,0.2943,0.4720,0.2294,0.1227,0.3772,0.2795,0.3368,0.0474,0.1021,0.2070
14418,0.5863,1.0573,0.1392,0.1239,0.3805,0.5851,0.9551,0.0830,0.0857,0.1592
14419,0.0087,0.0015,0.0023,0.0014,0.0047,0.0087,0.0016,0.0015,0.0014,0.0039
14420,0.1355,0.0283,0.0563,0.0199,0.0767,0.1279,0.0000,0.0000,0.0199,0.0542
14421,0.0008,0.0002,0.0001,0.0001,0.0001,0.0004,0.0000,0.0000,0.0001,0.0001
14422,0.4779,0.1148,0.0641,0.0345,0.0830,0.4008,0.0000,0.0000,0.0345,0.0597
14423,0.1954,0.0436,0.0821,0.0336,0.1191,0.1813,0.0000,0.0000,0.0336,0.0873
14424,0.1098,0.0680,0.1246,0.0652,0.1546,0.0007,0.0004,0.0310,0.0382,0.1128
14425,0.0543,0.0553,0.1295,0.0549,0.1084,0.0003,0.0003,0.0109,0.0241,0.0705
14426,0.0386,0.0067,0.0099,0.0058,0.0203,0.0386,0.0071,0.0066,0.0058,0.0169
14427,0.0603,0.0374,0.0674,0.0353,0.0826,0.0004,0.0002,0.0167,0.0207,0.0603
14428,0.0932,0.0375,0.0266,0.0140,0.0207,0.0583,0.0000,0.0000,0.0140,0.0151
14429,0.0015,0.0010,0.0001,0.0002,0.0061,0.0000,0.0000,0.0000,0.0002,0.0060
14430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14431,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14432,0.1107,0.0625,0.1119,0.0594,0.1335,0.0006,0.0004,0.0293,0.0353,0.0970
14433,0.7378,0.1834,0.1413,0.0992,0.1388,0.5082,0.0000,0.0000,0.0992,0.1121
14434,0.0003,0.0002,0.0004,0.0002,0.0002,0.0000,0.0000,0.0001,0.0001,0.0002
14435,0.3121,0.7992,1.0044,0.4646,1.5063,0.2929,0.1139,0.1536,0.4627,0.8956
14436,0.0297,0.0080,0.0232,0.0103,0.0240,0.0003,0.0001,0.0074,0.0060,0.0168
14437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14438,0.2711,0.0739,0.0599,0.0375,0.0680,0.2005,0.0002,0.0092,0.0320,0.0488
14439,0.0184,0.0821,0.1220,0.0657,0.2145,0.0145,0.0013,0.0022,0.0651,0.1352
14440,0.0067,0.0025,0.0013,0.0008,0.0056,0.0067,0.0008,0.0001,0.0001,0.0004
14441,1.7425,3.1423,0.4106,0.3655,1.1858,1.7390,2.8386,0.2449,0.2529,0.4961
14442,0.0230,0.0040,0.0058,0.0034,0.0120,0.0230,0.0042,0.0039,0.0034,0.0100
14443,0.0844,0.1291,0.1393,0.1116,0.3062,0.0329,0.0135,0.0195,0.1053,0.2279
14444,0.0384,0.1327,0.1700,0.1089,0.2924,0.0242,0.0038,0.0069,0.1067,0.1867
14445,0.2270,0.0744,0.0407,0.0170,0.1520,0.0424,0.0065,0.0173,0.0023,0.0111
14446,0.4111,0.0936,0.0471,0.0456,0.0443,0.2269,0.0000,0.0000,0.0456,0.0274
14447,0.0253,0.0053,0.0110,0.0042,0.0134,0.0236,0.0000,0.0000,0.0042,0.0095
14448,0.3528,0.3073,0.0744,0.0546,0.2682,0.3515,0.2263,0.0202,0.0203,0.0488
14449,0.0120,0.0025,0.0037,0.0010,0.0063,0.0116,0.0000,0.0000,0.0010,0.0043
14450,0.0393,0.0525,0.1070,0.0618,0.1220,0.0051,0.0001,0.0034,0.0476,0.0798
14451,0.0165,0.0414,0.0603,0.0285,0.1251,0.0089,0.0033,0.0067,0.0275,0.0874
14452,0.0011,0.0007,0.0001,0.0002,0.0048,0.0000,0.0000,0.0000,0.0002,0.0047
14453,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
14454,0.2769,0.0577,0.1287,0.0493,0.1564,0.2579,0.0000,0.0000,0.0493,0.1117
14455,0.0064,0.0224,0.0348,0.0207,0.0594,0.0039,0.0011,0.0028,0.0204,0.0404
14456,0.0610,0.0378,0.0696,0.0364,0.0880,0.0004,0.0002,0.0173,0.0213,0.0642
14457,0.0690,0.0673,0.1291,0.0537,0.1719,0.0089,0.0033,0.0191,0.0374,0.1224
14458,0.2368,0.0992,0.1394,0.1237,0.1541,0.0032,0.0013,0.0667,0.0993,0.1226
14459,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
14460,0.3487,0.0727,0.1606,0.0616,0.1962,0.3247,0.0000,0.0000,0.0616,0.1402
14461,0.0031,0.0165,0.0298,0.0261,0.0396,0.0029,0.0000,0.0000,0.0261,0.0267
14462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14463,0.0002,0.0000,0.0001,0.0000,0.0001,0.0002,0.0000,0.0000,0.0000,0.0001
14464,0.0415,0.0431,0.0514,0.0321,0.0989,0.0261,0.0121,0.0145,0.0311,0.0758
14465,0.0041,0.0015,0.0008,0.0005,0.0031,0.0038,0.0004,0.0001,0.0000,0.0002
14466,0.1172,0.1147,0.2215,0.0921,0.2931,0.0153,0.0057,0.0329,0.0641,0.2086
14467,0.0025,0.0008,0.0004,0.0002,0.0013,0.0001,0.0000,0.0002,0.0000,0.0001
14468,0.0184,0.0041,0.0076,0.0031,0.0112,0.0171,0.0000,0.0000,0.0031,0.0083
14469,0.0051,0.0021,0.0018,0.0009,0.0059,0.0002,0.0004,0.0009,0.0004,0.0001
14470,0.0328,0.1389,0.2350,0.1215,0.3962,0.0233,0.0030,0.0055,0.1212,0.2574
14471,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14472,1.5628,0.4970,0.2734,0.1015,1.0024,0.0420,0.0176,0.1378,0.0158,0.0724
14473,0.0038,0.0028,0.0061,0.0019,0.0066,0.0000,0.0000,0.0004,0.0004,0.0041
14474,0.0093,0.0070,0.0145,0.0051,0.0121,0.0000,0.0001,0.0025,0.0025,0.0083
14475,0.0239,0.0246,0.0340,0.0271,0.0732,0.0093,0.0049,0.0085,0.0262,0.0525
14476,0.3054,0.0738,0.0521,0.0610,0.0587,0.2087,0.0000,0.0008,0.0605,0.0449
14477,0.0192,0.0247,0.0284,0.0167,0.0502,0.0125,0.0055,0.0066,0.0163,0.0363
14478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14479,0.0023,0.0015,0.0002,0.0003,0.0084,0.0000,0.0000,0.0000,0.0003,0.0083
14480,0.0052,0.0038,0.0084,0.0026,0.0075,0.0000,0.0000,0.0005,0.0005,0.0047
14481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14482,0.1150,0.0255,0.0242,0.0147,0.0267,0.0773,0.0000,0.0000,0.0147,0.0182
14483,0.0022,0.0031,0.0004,0.0003,0.0014,0.0022,0.0027,0.0002,0.0002,0.0004
14484,0.1049,0.4696,0.7022,0.3784,1.2272,0.0830,0.0072,0.0124,0.3746,0.7732
14485,0.0074,0.0020,0.0051,0.0023,0.0056,0.0001,0.0000,0.0016,0.0013,0.0039
14486,0.0159,0.0028,0.0041,0.0024,0.0084,0.0159,0.0029,0.0027,0.0024,0.0070
14487,0.1501,0.0363,0.0247,0.0299,0.0278,0.1037,0.0000,0.0000,0.0299,0.0213
14488,0.1081,0.4838,0.7128,0.3841,1.2456,0.0855,0.0074,0.0126,0.3803,0.7848
14489,0.1147,0.0710,0.1302,0.0681,0.1577,0.0007,0.0005,0.0323,0.0399,0.1150
14490,0.1221,0.0295,0.0203,0.0246,0.0229,0.0844,0.0000,0.0000,0.0246,0.0176
14491,0.0140,0.0093,0.0028,0.0082,0.0083,0.0000,0.0000,0.0000,0.0082,0.0077
14492,0.5279,0.1655,0.1240,0.0450,0.4340,0.0108,0.0031,0.0555,0.0041,0.0321
14493,0.0430,0.0074,0.0110,0.0065,0.0226,0.0430,0.0079,0.0074,0.0065,0.0189
14494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14495,0.0269,0.1139,0.1877,0.0970,0.3161,0.0191,0.0025,0.0044,0.0968,0.2054
14496,0.0715,0.3186,0.4705,0.2559,0.8222,0.0562,0.0050,0.0086,0.2533,0.5176
14497,1.1779,0.4423,0.2318,0.1469,0.9464,1.1730,0.1373,0.0145,0.0118,0.0715
14498,0.0287,0.1218,0.2046,0.1058,0.3442,0.0204,0.0027,0.0048,0.1055,0.2237
14499,0.1998,0.0487,0.0420,0.0299,0.0490,0.1375,0.0001,0.0051,0.0270,0.0357
14500,0.2727,0.0600,0.1189,0.0465,0.1549,0.2504,0.0000,0.0000,0.0465,0.1124
14501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14502,1.6186,0.5036,0.3720,0.1337,1.2770,0.0276,0.0050,0.1585,0.0090,0.0955
14503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14504,0.0218,0.0396,0.0440,0.0365,0.0747,0.0099,0.0037,0.0067,0.0354,0.0498
14505,0.0974,0.4134,0.6030,0.3265,1.0575,0.0763,0.0087,0.0139,0.3233,0.6678
14506,0.1938,0.0613,0.0853,0.0787,0.1178,0.0018,0.0008,0.0509,0.0671,0.0991
14507,0.0543,0.0118,0.0220,0.0093,0.0329,0.0507,0.0011,0.0010,0.0093,0.0245
14508,0.0476,0.0082,0.0122,0.0072,0.0255,0.0476,0.0087,0.0082,0.0072,0.0213
14509,0.0903,0.0474,0.0184,0.0113,0.0678,0.0899,0.0255,0.0019,0.0017,0.0068
14510,0.0048,0.0015,0.0008,0.0003,0.0027,0.0001,0.0001,0.0004,0.0000,0.0002
14511,0.0001,0.0001,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0003
14512,1.0487,0.3335,0.1834,0.0681,0.6858,0.0282,0.0118,0.0925,0.0106,0.0495
14513,0.5654,0.1251,0.2424,0.0990,0.3473,0.5243,0.0000,0.0000,0.0990,0.2542
14514,0.1601,0.0399,0.0267,0.0299,0.0297,0.1087,0.0000,0.0000,0.0299,0.0228
14515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14516,0.1009,0.0321,0.0178,0.0066,0.0659,0.0027,0.0011,0.0090,0.0010,0.0048
14517,0.0909,0.1414,0.1618,0.1290,0.3595,0.0352,0.0141,0.0216,0.1219,0.2669
14518,0.0141,0.0107,0.0240,0.0084,0.0200,0.0000,0.0001,0.0043,0.0043,0.0138
14519,0.0123,0.0093,0.0210,0.0068,0.0214,0.0002,0.0000,0.0012,0.0016,0.0135
14520,0.2183,0.0606,0.0376,0.0188,0.0418,0.1555,0.0000,0.0000,0.0188,0.0310
14521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14522,0.2977,0.1452,0.1621,0.0804,0.2341,0.2900,0.0560,0.0891,0.0708,0.0678
14523,0.2799,0.4126,0.0981,0.0513,0.1562,0.2788,0.3732,0.0297,0.0295,0.0601
14524,0.2948,0.0663,0.0939,0.0306,0.1262,0.1716,0.0000,0.0000,0.0306,0.0949
14525,1.9884,0.6324,0.3478,0.1291,1.2816,0.0535,0.0223,0.1753,0.0201,0.0926
14526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
