uniqid_huc10,meto_high1992_huc10,meto_high1997_huc10,meto_high2002_huc10,meto_high2007_huc10,meto_high2012_huc10,meto_low1992_huc10,meto_low1997_huc10,meto_low2002_huc10,meto_low2007_huc10,meto_low2012_huc10
11675,52.1677,36.0273,12.8217,27.2109,17.9653,52.0375,35.8581,10.4647,21.1912,15.9576
11676,7.7247,13.0281,12.0437,10.1028,8.5671,7.0495,12.8617,10.7787,8.6232,7.5677
11677,0.4931,3.3822,0.2824,0.4324,0.1918,0.0022,3.3477,0.1183,0.0031,0.0110
11678,0.2786,0.0542,0.0786,0.0864,0.2603,0.2753,0.0524,0.0721,0.0671,0.2173
11679,4.4886,10.8674,3.0059,3.1127,11.6446,4.2530,10.8554,2.9589,2.1180,11.1871
11680,21.9447,9.2930,1.8579,13.0665,9.4692,21.7531,9.1394,0.6154,11.7482,8.2727
11681,25.5664,24.7791,14.2844,21.4234,15.3080,25.5331,24.7652,12.0341,21.4033,13.6856
11682,13.4142,23.9902,11.6559,11.0786,18.2663,13.0311,23.1402,8.3569,4.6017,17.9841
11683,6.7640,11.1912,17.1301,15.2127,21.5310,6.5753,11.1853,14.9465,15.1039,21.4821
11684,12.6341,13.6210,5.8023,6.9022,5.6076,12.6315,13.5990,5.4096,4.6618,5.1960
11685,5.5819,10.2440,4.8493,8.4463,2.6728,5.4880,10.1713,4.1025,8.3265,2.6215
11686,0.7419,1.8610,0.0746,0.2334,0.3960,0.5364,1.8218,0.0612,0.0613,0.0319
11687,23.0643,24.1814,11.9842,23.2250,13.9287,22.7616,24.1300,10.1956,21.0614,12.9134
11688,60.7264,32.3917,16.8645,13.9967,13.4065,60.7242,32.3862,14.5770,13.5920,13.4065
11689,43.1929,45.5588,21.7339,25.8539,18.1098,43.0765,44.0556,19.7513,25.0082,16.3026
11690,3.3050,2.9811,1.3035,1.7292,2.1346,3.2339,2.8571,0.9077,0.2390,2.0105
11691,39.5053,49.6326,16.1827,22.4363,24.1890,39.3551,49.6303,14.3131,22.1746,22.8588
11692,26.4235,29.2367,10.6570,13.3928,13.9757,26.4209,29.1729,9.5566,10.1577,11.5646
11693,16.6862,4.6969,2.6389,3.1280,2.7425,16.5698,4.2996,1.7167,2.7046,2.3639
11694,33.0372,25.5782,8.5807,1.8986,7.9397,33.0242,24.5183,6.8690,1.0465,5.8260
11695,7.0789,12.5953,14.6732,15.3177,20.8537,6.9656,12.5543,12.6884,15.1183,20.7117
11696,6.7655,3.7097,6.4282,17.5764,18.5896,6.5195,3.7047,5.5107,16.8264,17.7054
11697,7.8160,19.1508,11.6054,10.4769,9.1360,6.1236,19.1449,10.4400,10.2347,7.9752
11698,42.5297,34.9349,18.0905,18.0275,6.4226,42.4560,33.1291,15.7901,17.4888,5.2886
11699,11.4307,15.4901,10.3049,29.7750,19.3259,11.4272,15.4850,8.3538,27.7440,18.7995
11700,32.0825,28.4586,13.1709,14.7064,12.6650,32.0783,28.3805,12.2354,9.7157,11.5517
11701,40.7070,49.3271,22.6610,22.4722,13.7450,40.6924,49.2238,20.7497,22.4058,11.9896
11702,20.9276,26.0683,12.4255,13.8792,18.4549,20.9256,26.0664,11.0745,13.8419,16.7511
11703,3.0405,10.3547,6.7203,10.8598,9.7662,2.9804,10.3486,5.6071,10.6062,9.3035
11704,53.0365,38.9417,12.7547,16.4155,11.2922,53.0347,38.9401,12.0600,14.3967,8.5908
11705,52.0418,32.4644,22.5581,13.7901,13.8066,52.0270,32.4613,20.2404,12.1226,12.7243
11706,15.6482,16.0811,7.7364,2.7687,5.3340,15.6482,16.0730,4.9879,1.8918,2.0125
11707,19.3633,20.3787,9.9330,3.9932,7.0945,19.3633,20.3699,6.4798,2.8654,2.7669
11708,28.4280,74.8213,14.9448,17.0542,18.8658,25.0591,74.7815,13.0008,15.9002,18.8579
11709,16.3316,11.7251,17.0394,12.2805,10.3763,15.6754,11.2965,15.6277,11.7921,9.5939
11710,25.2278,29.3405,16.1100,28.4923,20.5627,25.1495,29.3181,14.0417,26.4632,19.7000
11711,31.4501,26.1357,14.9834,7.6038,9.5458,31.4451,24.4826,12.6296,6.9838,7.6233
11712,19.8767,38.6904,17.1687,28.1400,9.2938,19.7993,38.5351,14.4041,27.7290,9.2833
11713,44.2687,33.3955,29.3524,28.6987,9.5459,44.2027,33.4071,26.4837,28.4341,9.5340
11714,8.8821,5.5537,3.9443,3.1684,3.5401,8.8072,5.5204,3.3783,2.9337,2.9070
11715,19.6159,11.8076,7.6187,6.7236,6.3399,19.3932,11.6268,6.5981,6.3927,5.1338
11716,16.1097,14.2602,19.2125,8.3619,20.7581,16.1073,14.2474,17.7341,7.7854,17.5003
11717,1.4820,1.0127,0.3835,0.4066,4.1512,1.4647,1.0051,0.2694,0.1326,1.0206
11718,30.5567,27.6578,13.5078,13.0643,12.2983,30.4889,27.5982,12.8493,9.0850,11.1472
11719,29.9417,27.1001,15.6852,10.5050,14.0378,29.8664,26.8480,12.0869,9.8401,9.2116
11720,58.7979,45.1402,17.1282,26.2014,29.3757,58.7915,45.1268,14.5696,26.1586,26.6118
11721,54.4170,73.6548,21.9501,24.6407,33.3348,54.2968,73.6537,19.5872,24.2541,30.5994
11722,58.3425,49.1240,36.5836,8.0310,18.0329,58.1826,49.1055,35.9591,7.4252,14.5506
11723,56.0890,51.8639,14.8808,17.5489,6.5844,56.0472,47.8061,12.2128,15.8669,4.7763
11724,9.2781,18.9167,5.0250,5.6692,13.6798,9.1214,18.9022,4.9927,4.3256,12.9741
11725,26.1023,30.9972,15.6386,27.9025,16.5785,25.8439,30.9484,13.6629,25.8632,15.8838
11726,29.5532,65.9422,14.6404,17.1851,19.5505,26.4299,65.9237,12.8429,16.2472,19.2363
11727,13.8414,34.6313,7.7028,10.3143,10.2808,11.1688,34.6306,6.7691,9.7095,10.2804
11728,4.7507,14.5910,8.0621,12.5449,13.0374,4.5977,14.4431,6.7731,12.1976,12.5282
11729,15.9571,10.8264,4.9575,8.9792,10.3616,15.8817,10.7179,4.1878,8.5437,9.6916
11730,40.9301,25.9511,15.7998,12.8663,10.7604,40.6862,25.5027,13.8314,12.3664,8.7255
11731,52.0406,71.9880,21.7141,23.8356,30.7098,51.9643,71.9871,19.4073,23.5362,28.3886
11732,35.6915,19.3510,14.1324,2.7377,10.1751,35.2911,18.1892,12.6374,2.0873,9.1507
11733,19.8682,18.8761,10.4660,18.1478,9.2624,19.8548,18.8652,8.9762,18.1421,8.4770
11734,53.5307,72.8016,21.8195,23.9420,32.3998,53.4315,72.8004,19.4673,23.5722,29.5392
11735,17.6913,16.7688,10.3248,10.5080,8.5892,17.6744,16.7651,8.2553,9.7235,5.7940
11736,28.1620,37.2930,19.0012,25.3679,14.7888,28.1335,37.2833,16.8758,25.3680,12.0469
11737,16.5046,29.3093,10.1303,8.8283,21.7279,16.4888,29.1018,9.8880,6.9258,20.4230
11738,16.7012,23.7307,11.4642,12.1472,16.6765,16.6995,23.7299,10.2811,12.0973,15.1453
11739,26.1337,21.4112,21.8072,18.7809,17.5813,26.0062,21.3423,18.8983,17.7636,13.4896
11740,27.1501,46.0105,14.1320,21.9430,16.8776,27.0353,43.5502,11.8140,21.5293,12.6337
11741,12.6508,20.2331,11.3173,9.6779,13.7273,12.6479,20.2309,10.3948,9.0116,12.0508
11742,21.8818,21.7789,10.7402,11.1803,9.0851,21.8837,21.7607,10.0615,7.4722,8.2963
11743,43.4672,28.0964,17.6971,8.7685,7.7509,43.4297,28.0955,15.8856,7.5607,6.9087
11744,9.9703,16.4339,5.8477,5.1628,12.4103,9.8194,16.1516,5.4886,4.0119,11.5696
11745,68.5364,38.8234,18.9627,13.6036,13.9743,68.5221,38.8182,16.4028,13.0286,13.9743
11746,55.0918,45.5269,21.2260,28.5316,33.3474,55.0743,45.5176,18.8133,28.4149,30.1434
11747,17.4328,27.9428,5.6965,10.3794,12.1479,17.0136,27.7293,5.4921,10.2098,7.4280
11748,50.4995,27.9977,19.7631,4.1375,13.9377,50.0913,26.4335,17.7293,3.1999,12.4408
11749,4.7893,1.0940,0.7297,0.7722,0.6745,4.7544,0.9505,0.4828,0.6421,0.5667
11750,4.7191,9.1750,2.4528,2.5170,8.4767,4.6255,9.1631,2.4121,1.8289,8.0877
11751,12.7710,19.7752,12.1510,21.6917,26.9781,12.7676,19.7726,10.7132,20.5676,26.2761
11752,0.6170,1.0074,2.1422,1.7947,0.6046,0.5470,0.8952,2.0780,0.0682,0.2184
11753,21.7566,28.2000,22.7278,13.6620,17.4895,21.7347,28.0963,20.4076,12.5087,14.5570
11754,46.2859,31.6039,10.9530,2.2875,7.9804,46.2821,30.2675,8.7941,1.2556,5.7965
11755,15.8566,12.2737,15.8111,10.8576,15.8508,15.8542,12.2715,14.5410,9.8072,13.2318
11756,25.3628,46.1786,21.6383,18.3276,3.2347,25.0789,45.9101,18.9262,16.5732,1.8861
11757,7.9570,1.3418,4.3687,2.8639,4.5784,6.5978,1.3123,4.1090,0.2949,0.2514
11758,11.8632,7.5352,13.8684,9.9034,7.5040,11.3854,7.5229,12.9005,9.6493,7.2016
11759,24.3962,21.6559,12.6296,10.6262,14.5620,24.3426,21.6554,11.3395,10.2403,13.2405
11760,34.6113,43.6674,20.9909,16.1263,11.7407,34.5957,43.5914,19.2370,16.0806,10.3928
11761,59.4141,34.2831,16.5614,15.2622,14.6966,59.4092,34.2771,14.2940,14.8086,14.5975
11762,40.1007,31.0493,10.2575,2.1238,8.5133,40.0957,29.8092,8.2441,1.1748,6.2723
11763,5.7375,8.0974,3.2564,3.2666,5.6999,5.6316,7.8124,2.4518,0.9916,5.5258
11764,22.3776,21.8433,12.2086,8.5952,11.3394,22.3351,21.5361,9.4134,7.9773,7.6946
11765,43.8237,33.4492,27.7464,24.3378,9.9693,43.7962,33.4482,24.9377,24.3335,9.9644
11766,25.2940,30.3139,16.0553,28.1608,16.0513,25.2191,30.2979,14.0165,26.1547,15.3229
11767,30.0381,25.2450,16.1376,8.6659,15.6740,29.7510,25.2356,14.8155,7.1859,13.5631
11768,30.7772,36.9979,17.4169,15.2171,11.5781,30.6186,36.5230,15.6536,14.9012,9.9588
11769,62.1752,52.9311,41.4861,8.8194,18.0765,62.0243,52.8475,40.7958,8.1639,14.6264
11770,46.5546,37.5028,21.0435,11.1994,13.3694,46.4615,36.2214,18.9814,10.5737,11.8454
11771,14.6698,14.4574,17.3943,7.4128,18.4649,14.6675,14.4518,15.8997,6.7160,14.3776
11772,20.3468,25.0262,15.9641,6.6262,15.3994,20.0554,23.1268,13.4451,5.5060,13.5822
11773,67.9164,40.1282,18.2116,15.0912,15.4358,67.9140,40.1220,15.6933,14.5677,15.4358
11774,32.8461,27.5455,10.4012,12.4483,18.3230,32.8302,27.5172,8.9147,12.3596,16.4795
11775,4.4670,7.9624,2.6575,8.5774,5.4598,4.3425,7.9395,1.2977,8.3890,3.1464
11776,13.8718,35.3354,7.8157,10.1773,10.2115,11.3587,35.3324,6.8616,9.5918,10.2103
11777,58.6858,82.2862,24.8346,27.2691,33.7096,58.6180,82.2853,22.2266,26.9877,31.5264
11778,26.7157,17.6915,6.9780,7.1137,9.3955,26.6771,17.4924,5.6956,6.3905,8.2496
11779,9.3147,16.6319,18.9567,18.9149,25.8819,9.3067,16.6276,16.5358,18.7291,25.7918
11780,44.8278,31.5919,19.1359,7.2386,13.2225,44.6600,30.1137,17.1881,6.4907,11.7969
11781,26.1409,11.3473,2.1919,15.9666,11.2580,25.8352,11.1221,0.6933,14.2116,9.8194
11782,22.3782,34.6207,13.3625,13.8524,10.4879,22.3731,34.4764,12.2674,10.5518,7.9145
11783,43.8228,33.2278,29.6389,29.2837,9.6296,43.7468,33.2428,26.7553,28.9485,9.6264
11784,55.5686,30.4174,21.2905,4.4463,14.6070,55.0880,28.7291,19.0954,3.4277,13.0629
11785,38.4791,31.8139,11.1894,12.9861,19.7898,38.4692,31.7946,9.4820,9.9381,17.5610
11786,19.7335,18.1904,10.9173,12.4258,9.0115,19.7053,18.1844,8.7346,11.5165,6.2771
11787,42.3433,28.9290,11.1432,17.3434,25.6235,42.1672,28.6624,9.3715,16.6786,23.4338
11788,4.4200,6.3642,6.3498,5.1052,3.2562,4.3874,6.3095,5.7557,4.6019,3.2518
11789,36.4292,32.2297,19.5650,9.3997,10.7511,36.4218,31.6729,16.8658,8.6510,8.2743
11790,8.4372,20.1782,12.3603,11.5619,9.9458,6.5006,20.1726,11.1052,11.2867,8.6687
11791,37.7746,29.1802,18.5275,8.6734,11.3806,37.7532,28.9276,16.0381,7.9769,9.1282
11792,6.6385,9.4355,8.3815,6.1892,7.3558,6.4423,9.4300,7.5445,5.7579,7.2013
11793,31.4129,27.9123,7.7561,6.0589,2.6986,31.3463,25.4144,6.2639,5.3891,1.4908
11794,16.4851,25.1246,11.2741,10.7977,17.0253,16.4829,25.1228,10.1295,10.6846,15.4988
11795,17.9393,14.3782,4.9877,4.5395,5.0511,17.0579,13.9880,4.2740,4.3657,4.1775
11796,22.9387,21.6976,5.0977,5.4914,1.3920,22.8925,19.8606,4.1714,4.9693,0.9423
11797,19.4676,23.6776,9.9326,13.8856,19.6517,19.3061,23.3573,9.2369,13.5156,18.7522
11798,21.0103,39.1317,15.2785,22.8979,10.9600,20.8677,38.1173,12.7962,22.5431,9.4473
11799,7.4479,7.5030,3.4541,3.9076,6.2465,7.3130,7.2310,2.4365,0.7684,5.9742
11800,18.0921,42.5944,9.9278,11.7855,13.1989,14.6642,42.5869,8.7066,11.0708,13.1964
11801,36.6065,27.8562,10.4910,12.7308,20.7763,36.5906,27.8482,8.8804,10.1710,18.7463
11802,0.0226,0.0477,0.0059,0.0054,0.0168,0.0016,0.0474,0.0030,0.0001,0.0120
11803,1.2866,7.3135,1.9727,1.8353,4.6890,1.2671,7.3104,1.5429,1.4623,4.6844
11804,27.3745,27.7484,17.7302,21.6941,16.7459,27.1978,27.6456,14.0499,20.3160,11.8128
11805,5.7165,6.6276,3.7817,2.7894,7.8071,5.4116,6.4644,2.7882,1.9438,6.2184
11806,3.0826,9.0649,5.3581,8.5374,8.0997,2.9212,8.8691,4.5029,8.2949,7.7042
11807,11.0730,15.7315,12.4828,17.0498,8.9921,10.7732,15.4803,10.4899,15.9507,7.6362
11808,25.9420,38.4247,16.0974,17.8308,13.3878,25.9244,38.2459,14.7654,13.2699,10.0037
11809,31.7406,19.7543,12.6988,9.9053,7.6923,31.5279,19.3837,11.2126,9.4725,6.3140
11810,9.3783,10.5664,6.1911,4.4991,10.2843,9.0361,10.3361,4.6779,3.2361,7.6101
11811,47.3853,35.4357,12.4678,2.6267,9.6663,47.3269,33.8894,9.9893,1.4442,6.9729
11812,49.2840,29.3749,18.0948,8.3197,9.3438,49.2788,29.3741,16.2376,6.9965,8.5003
11813,62.1197,39.1368,20.6049,13.1587,14.0834,62.1054,39.0701,17.8271,12.4872,13.2095
11814,39.9980,36.2978,16.6034,17.9376,15.7105,39.9942,36.2384,15.4290,11.6383,14.3249
11815,72.8311,41.3487,20.1816,14.4818,15.1077,72.8148,41.3431,17.4647,13.8721,15.1077
11816,7.3663,14.0531,10.5348,12.6207,15.7716,7.3442,14.0519,8.0155,8.4908,15.5324
11817,37.2983,15.6816,3.3340,20.4465,13.6751,37.1082,15.4574,0.8417,18.0564,11.8722
11818,3.7249,5.5585,7.3815,7.0618,9.0238,3.6726,5.5558,6.4122,6.9959,9.0171
11819,2.7796,4.9535,1.4590,0.9764,3.0055,2.7747,4.9368,1.1601,0.9231,0.8489
11820,6.1335,7.9945,6.3726,9.2926,10.4443,5.9024,7.9867,5.0774,8.3822,9.2428
11821,21.5887,18.9778,11.2785,7.9181,9.1486,21.5419,18.8272,8.7238,7.3813,6.3168
11822,4.0199,11.4883,2.5742,2.9343,9.3701,3.8601,11.4788,2.3052,1.9401,9.1215
11823,30.0011,31.1390,18.3840,18.7914,19.9548,29.9250,30.8368,16.2289,14.4554,16.2492
11824,26.8949,28.6804,15.0047,8.2585,11.1984,26.8944,28.6411,10.6772,6.6607,5.4745
11825,49.2903,39.3436,14.8359,23.0756,29.7692,49.2811,39.3332,12.6664,23.0621,26.7473
11826,17.2182,42.8055,9.0800,11.2601,11.8962,14.2239,42.7959,7.9572,10.5973,11.8955
11827,3.0558,16.6522,3.8420,4.0024,11.4796,2.9481,16.6436,3.0366,2.5407,11.2785
11828,7.1949,6.5771,9.8399,2.0887,5.7800,7.1923,6.5686,8.4158,1.4230,5.2081
11829,68.7090,39.1095,26.2932,11.1264,12.9585,68.6621,39.1087,23.7329,9.3654,11.7887
11830,0.8017,1.1658,3.0984,2.5021,1.0024,0.7417,1.0581,2.9782,0.0660,0.3620
11831,26.6173,63.3011,13.3816,16.4734,17.0204,21.6764,63.2994,11.7581,15.4934,17.0088
11832,6.5742,2.3204,5.1849,18.2219,8.5214,6.4549,2.2866,4.6147,16.3006,3.3919
11833,1.9006,5.1270,1.5670,7.5589,4.0244,1.8481,5.1220,0.5091,7.4735,3.1445
11834,42.5256,31.6371,26.2203,24.7159,9.0794,42.5002,31.6365,23.6286,24.7147,8.9770
11835,29.4855,34.1948,10.8899,11.3908,11.4598,29.3714,33.4389,9.4916,10.9966,10.5589
11836,17.9611,9.9677,19.0079,14.5128,9.8981,17.2296,9.9592,17.7830,14.2052,9.4972
11837,7.1227,10.5233,4.2425,3.4535,6.3550,6.8642,10.0146,3.0902,0.9713,6.2132
11838,21.9868,52.2440,10.8431,13.3328,13.6902,17.9061,52.2427,9.5278,12.5395,13.6807
11839,10.7148,6.2352,2.3080,1.9466,2.3159,10.6814,6.1988,2.0334,1.9017,1.9070
11840,28.2639,6.3756,15.6097,15.1987,24.4868,28.1367,6.1703,12.9384,12.3165,21.6297
11841,2.8698,2.0717,3.9425,1.7964,2.8305,2.8682,2.0672,3.3572,1.4551,2.5361
11842,9.3461,17.1676,9.5018,8.2294,8.1290,8.3029,17.1601,8.3616,7.7490,7.1709
11843,37.6056,25.0272,9.4849,13.8098,21.2327,37.5898,25.0068,8.0039,13.5674,19.3357
11844,54.1747,43.7678,17.4584,26.8320,33.4941,54.1605,43.7567,15.0401,26.7940,30.1027
11845,0.0072,0.0137,0.0019,0.0005,0.0107,0.0001,0.0137,0.0010,0.0000,0.0093
11846,61.8306,54.2825,40.6011,8.8493,19.5071,61.7378,54.2694,39.9047,8.1849,15.7044
11847,1.5193,1.3957,0.6042,0.4535,4.8107,1.4757,1.3936,0.4123,0.2171,2.1760
11848,43.4751,33.4457,11.1930,2.5036,10.1554,43.4615,32.0478,8.9698,1.3647,7.5331
11849,10.4020,13.8426,8.0585,7.5656,5.9095,10.3955,13.8382,7.3367,7.5656,4.5526
11850,3.8178,2.1374,3.5712,6.3319,7.1183,3.6714,2.1302,2.6547,5.5269,6.1433
11851,43.5846,50.8323,27.0596,20.0151,7.6639,43.5694,50.8315,23.7161,17.9441,5.8221
11852,1.3545,11.5162,2.5433,1.8223,6.1409,1.3522,11.5115,1.8092,1.3562,6.1409
11853,29.4487,36.3379,19.7808,37.0789,20.0005,29.3939,36.3264,17.2988,34.8526,19.1904
11854,24.0721,29.0865,11.4751,27.8419,19.0924,24.0079,29.0683,9.4754,25.4100,13.2761
11855,21.2894,11.6607,12.5423,27.4911,34.3801,21.2846,11.6566,10.6983,26.1723,33.6987
11856,36.4750,31.7763,13.3983,17.1633,14.5258,36.4754,31.7478,11.9153,9.9602,13.0133
11857,9.9916,7.3106,4.5914,3.1077,4.1464,9.9862,7.2081,3.6394,2.8725,2.9123
11858,9.9745,14.4891,17.4342,17.5533,20.9984,9.9056,14.4786,15.1848,16.9686,19.7848
11859,43.8454,33.2416,29.7273,29.3907,9.6499,43.7690,33.2567,26.8359,29.0526,9.6468
11860,12.8148,29.2852,9.0041,7.3547,15.1719,12.4713,28.4362,6.6585,1.9822,14.8389
11861,36.9534,32.6331,23.5613,21.7785,6.9934,36.9272,32.6337,21.0599,21.3759,6.5847
11862,25.7541,31.0394,5.2151,23.1474,29.0647,25.6738,30.9866,3.0802,19.9032,11.3022
11863,52.9201,43.7282,25.0842,29.7404,29.1107,52.9062,43.7216,22.8123,29.4847,26.6196
11864,39.5969,34.2696,10.7746,11.4284,4.5062,39.5716,31.0674,8.7562,10.3035,2.7163
11865,30.6427,22.2275,8.7678,14.6411,16.2505,30.6268,22.1988,7.4467,14.5865,14.6643
11866,1.2929,0.4961,1.2278,2.2997,2.4418,1.2286,0.4927,0.9021,1.9862,2.0362
11867,24.3558,26.5375,11.9577,12.9506,10.1501,24.3520,26.5031,11.3077,8.9947,9.4213
11868,23.3314,11.3544,8.3245,6.9234,5.5495,23.2857,11.2836,7.2023,6.6248,4.4531
11869,4.1882,31.6789,9.6804,5.2362,20.0835,4.1534,31.6723,7.5557,3.8718,19.9952
11870,2.9099,2.0015,1.4392,3.3865,2.4090,2.8697,1.9992,1.2133,3.0686,1.1770
11871,35.7453,27.1629,11.8860,9.6981,10.4935,35.7410,27.1585,11.1779,8.6100,8.3810
11872,19.5949,9.4685,7.0006,3.3290,3.8627,19.5766,9.4359,6.2297,2.4535,2.9998
11873,48.5395,35.7999,11.9459,2.6315,9.2594,48.5280,34.2879,9.5751,1.4477,6.7087
11874,18.3885,28.2131,13.0196,13.1993,19.6981,18.3865,28.2122,11.7253,13.0043,18.0050
11875,50.6690,66.9505,20.4222,24.2281,34.0094,50.2381,66.9516,18.3060,23.9414,32.1054
11876,2.6984,3.6048,2.2729,2.3495,1.6503,2.6103,3.5751,1.8747,2.1145,0.8700
11877,2.7014,3.6943,2.5355,7.8602,6.4637,2.6126,3.6682,1.7832,7.5190,5.8711
11878,58.0017,41.5895,24.4475,13.4203,16.3453,57.9140,41.5422,22.7271,12.9787,14.5775
11879,30.6972,27.2034,16.2214,25.7529,15.1385,30.6898,27.1942,13.7510,25.7526,13.7253
11880,12.0820,12.2226,5.7047,5.3544,9.7238,12.0557,12.2159,4.6322,4.2193,8.7536
11881,8.0070,5.5569,6.9949,13.9274,13.1087,7.8442,5.5501,5.5270,12.7341,11.7465
11882,14.7224,33.7151,7.7078,10.2942,10.5145,12.2268,33.7143,6.7618,9.7209,10.4345
11883,0.3634,0.2334,0.0225,0.0182,0.0077,0.3602,0.2055,0.0180,0.0163,0.0044
11884,22.9529,23.4753,11.0948,10.3747,19.8731,22.9200,23.4684,9.1203,8.1906,17.8002
11885,1.8208,1.9545,1.2847,0.7759,2.3925,1.7089,1.9544,0.9756,0.5415,1.9994
11886,42.5736,32.7161,24.7302,9.0655,15.3885,41.9593,32.7038,23.8789,8.7610,12.7607
11887,39.5736,36.7667,17.3845,16.9896,13.4212,39.5513,36.7264,15.3060,16.7325,11.2002
11888,2.8096,4.2746,4.4792,4.5377,3.0600,2.8021,4.0869,4.0596,3.6070,2.9789
11889,28.6589,24.5331,9.5432,11.3092,15.9098,28.5976,24.5098,8.2022,11.2269,14.3066
11890,0.2872,0.7002,0.0954,0.0999,0.1147,0.2612,0.6897,0.0893,0.0159,0.0488
11891,17.1334,24.5319,17.3206,11.5586,10.4767,17.0012,24.3496,15.4857,10.6698,8.7477
11892,1.3954,0.2408,0.7621,0.5575,2.2723,1.0740,0.2344,0.7232,0.0270,0.1683
11893,0.7021,0.8313,0.6843,1.6934,1.5154,0.6694,0.8289,0.4259,1.5618,1.2545
11894,34.1578,29.1730,16.1665,15.7329,12.2745,34.0678,29.0198,14.1535,15.3968,9.4116
11895,5.0943,11.0460,2.9714,2.8471,10.4637,4.9434,11.0366,2.9316,2.0297,10.0154
11896,13.4047,35.3536,7.4835,10.2737,9.7436,10.9871,35.3526,6.5753,9.6937,9.7430
11897,4.4841,12.0082,2.9430,2.9408,10.1834,4.3214,11.9989,2.6994,2.0141,9.8793
11898,37.7621,26.0404,17.1835,14.2868,12.8494,37.4749,25.6994,13.9880,13.4385,10.7708
11899,44.2561,40.0293,31.1394,31.7434,27.2989,44.0669,40.0271,29.2300,31.2076,25.2642
11900,14.5458,24.3237,11.0201,20.4696,7.0073,14.1792,24.2261,9.5117,20.2162,6.3757
11901,65.1002,40.7205,22.2042,11.8899,14.5470,65.0790,40.7133,19.9387,11.3106,13.8703
11902,6.9090,10.7390,10.3858,9.0453,3.4511,6.5467,10.3756,8.7604,8.4592,2.0743
11903,5.0927,4.6806,3.1871,2.0857,5.0292,4.9203,4.6484,2.4772,1.5650,4.1386
11904,56.4152,76.0460,22.7890,26.9915,33.2882,56.2206,76.0521,20.4038,26.6615,31.4544
11905,20.7524,19.2122,11.5057,19.6115,12.8023,20.7420,19.1974,9.7743,19.6095,11.5139
11906,9.7968,22.0973,15.0074,13.1843,10.5519,7.7330,22.0923,13.4800,12.7445,9.1992
11907,45.2705,35.3134,12.1527,2.5550,9.8649,45.2417,33.8642,9.8297,1.4563,7.3883
11908,35.9682,29.2910,10.2286,11.6767,18.6045,35.9517,29.2681,8.6900,9.1306,16.6221
11909,16.9048,6.9841,1.3829,7.8233,5.9738,16.6953,6.7781,0.3543,6.7855,5.1240
11910,30.7617,28.4918,13.2963,14.2387,12.3815,30.7581,28.4399,12.4826,9.5649,11.3437
11911,9.9881,18.9746,7.4495,8.0095,14.0228,9.9753,18.9717,6.7828,5.9073,13.4278
11912,16.7867,19.5496,10.0578,17.8869,10.5715,16.7408,19.5226,8.7697,16.6695,10.1196
11913,30.9510,24.5531,18.2439,4.5207,8.6304,30.8003,24.5088,17.8499,4.2461,7.0730
11914,7.9780,10.3315,4.5717,9.3498,5.9970,7.9437,10.3032,3.9726,8.6590,5.7639
11915,7.1604,5.5254,8.9259,2.3890,5.8633,7.1568,5.5145,7.6205,1.6366,5.2300
11916,22.6610,34.3906,13.6970,14.7890,11.3405,22.6570,34.2319,12.5781,11.0097,8.4781
11917,33.7140,17.0911,12.1622,10.0431,8.0872,33.6113,16.9516,10.5518,9.6892,6.5229
11918,43.3996,31.8865,26.8367,25.1650,8.7860,43.3734,31.8859,24.1890,25.1637,8.7477
11919,53.6576,44.9814,19.2340,19.6236,7.5793,53.6204,41.5582,16.3042,18.3627,5.6502
11920,29.9869,29.1778,13.0627,6.2525,9.9159,29.6946,28.6443,9.1599,4.6979,5.2831
11921,26.8784,28.9482,14.7889,13.2831,8.4273,26.8593,28.9372,13.7370,13.2507,7.1654
11922,9.8453,11.1130,7.2361,6.7520,7.4126,9.3837,11.1061,6.2942,6.1835,6.6877
11923,13.4737,11.2849,1.7065,9.2574,13.5055,13.4179,11.2653,0.7621,7.8171,4.1339
11924,13.3309,18.7271,14.8873,11.8129,10.5861,13.3058,18.6320,13.3920,11.4744,9.5138
11925,23.2208,34.5773,14.2207,16.1411,11.9930,23.2153,34.4100,13.0564,11.8895,8.9321
11926,52.3284,42.8803,14.1919,13.4862,10.7917,52.3040,42.8593,13.3910,12.1474,9.0767
11927,1.6374,2.2822,0.9452,0.5741,1.0151,1.6370,2.2730,0.7551,0.5604,0.5491
11928,37.0722,21.3842,8.7935,6.3869,7.8860,37.0170,20.9509,7.2068,6.2985,6.6369
11929,0.0312,0.0730,0.0088,0.0096,0.0104,0.0001,0.0723,0.0043,0.0001,0.0028
11930,41.8446,32.0076,17.6753,9.0461,11.5178,41.6772,31.0340,15.9583,8.5514,10.2115
11931,37.6944,34.4982,26.6869,27.4520,23.6640,37.5763,34.4982,25.0476,27.0273,21.8927
11932,15.1869,28.6549,18.7572,17.5060,14.5270,12.7965,28.6491,16.8256,15.5026,11.8924
11933,9.6477,12.8389,7.4737,7.0165,5.5317,9.6418,12.8348,6.8043,7.0165,4.2616
11934,8.6454,13.6307,5.2708,4.4769,8.5140,8.3392,12.9848,3.8447,1.1512,8.3240
11935,41.9355,32.4538,11.6355,2.4828,9.1497,41.9254,31.0280,9.3468,1.3691,6.6021
